STEP;C11;NP;OCB;OCC;OCN;OCQ;ONC;OQL;TOTAL
148;803.7770385742188;0.0;1378.354248046875;25133.6953125;1736.46923828125;5858.60009765625;10253.2734375;14949.1806640625;60112.80859375
149;688.7520751953125;0.0;1390.31982421875;24777.845703125;1578.60595703125;5919.00830078125;10512.5703125;15042.8330078125;59909.71484375
150;806.8018188476563;0.0;1415.1480712890625;25200.705078125;1499.08935546875;5704.3046875;10177.619140625;15532.33984375;60335.6171875
151;912.4337768554688;0.0;1472.5401611328125;25004.6484375;1680.9105224609375;5766.2734375;9729.2666015625;15187.65234375;59753.234375
152;916.6765747070313;0.0;1401.46875;25226.890625;1630.0941162109375;6023.0263671875;10298.2373046875;15365.8310546875;60862.078125
153;807.072998046875;0.2353329360485077;1231.76220703125;25082.203125;1809.1842041015625;6082.75146484375;10022.3291015625;15516.001953125;60551.3125
154;961.7408447265625;0.0;1391.679443359375;26174.30078125;1863.845947265625;5805.91552734375;9898.298828125;15429.26953125;61524.578125
155;977.26416015625;0.0;1395.249267578125;26019.31640625;1867.7672119140625;6180.0703125;10217.01171875;15363.7158203125;62019.953125
156;936.0358276367188;0.0;1362.9473876953125;25504.818359375;1755.974853515625;6372.24365234375;9643.619140625;15492.4306640625;61067.640625
157;914.9684448242188;0.0;1636.1947021484375;25566.4453125;1860.4093017578125;6326.4140625;10449.8466796875;16257.2001953125;63011.0390625
158;929.8098754882813;0.0;1409.9432373046875;25450.189453125;1854.0341796875;5990.09912109375;9727.1103515625;16624.736328125;61985.5390625
159;967.9371948242188;0.0;1592.2506103515625;24786.60546875;1940.09521484375;6270.2578125;10382.2421875;16386.05859375;62325.26953125
160;879.9090576171875;0.0;1517.0203857421875;25770.130859375;1793.99560546875;5670.6591796875;10324.04296875;16172.697265625;62128.046875
161;907.0172729492188;0.2353329360485077;1678.965576171875;25719.87890625;1539.2244873046875;6285.1923828125;9764.1923828125;16921.208984375;62815.43359375
162;865.0219116210938;0.0;1550.2135009765625;25532.5703125;1355.87646484375;6309.478515625;10262.8330078125;16032.7412109375;61908.3359375
163;879.1461791992188;0.0;1464.9156494140625;26050.73046875;1715.7088623046875;6130.787109375;10302.8525390625;15888.615234375;62432.453125
164;873.125244140625;0.0;1525.0167236328125;25676.900390625;1850.6485595703125;6108.140625;10087.3828125;15869.84765625;61990.71484375
165;1067.465576171875;0.0;1646.6248779296875;25859.998046875;1608.4852294921875;5928.287109375;10197.744140625;15807.935546875;62116.16796875
166;767.6762084960938;0.0;1621.0028076171875;26204.576171875;1824.096435546875;6141.54248046875;10138.6875;16654.7421875;63351.80078125
167;810.303955078125;0.0;1453.5394287109375;25298.34765625;1665.81591796875;6204.8076171875;9797.9287109375;15662.8466796875;60893.0078125
168;924.2970581054688;0.0;1372.60791015625;25147.40234375;1798.5982666015625;6068.27880859375;10172.138671875;15545.9814453125;61028.83984375
169;836.7340698242188;0.2353329360485077;1541.2662353515625;25473.236328125;1684.096923828125;5665.02001953125;10543.7998046875;15078.048828125;60822.1875
170;957.114501953125;0.0;1432.9061279296875;25146.904296875;1668.866943359375;5850.29541015625;9827.3603515625;15410.794921875;60293.85546875
171;922.6468505859375;0.4706658720970154;1392.428466796875;25572.95703125;1734.927001953125;6059.40478515625;10302.9970703125;14259.9580078125;60245.26953125
172;866.5143432617188;0.0;1511.50732421875;25044.560546875;1520.43212890625;6172.662109375;9645.7099609375;14632.7919921875;59393.890625
173;850.1279907226563;0.0;1318.1552734375;25549.46484375;1596.5341796875;5348.53271484375;9892.1650390625;14984.3212890625;59538.81640625
174;985.0806274414063;0.0;1346.4580078125;25187.69140625;1705.353515625;5780.31787109375;9911.0947265625;14639.8818359375;59555.50390625
175;825.3929443359375;0.0;1367.12548828125;24910.029296875;1787.7835693359375;5926.30078125;10010.3115234375;14565.7724609375;59392.41796875
176;957.9913330078125;0.0;1498.8507080078125;26154.361328125;1702.7908935546875;5583.41015625;9729.93359375;14130.0830078125;59757.109375
177;1011.327880859375;0.0;1569.2501220703125;25554.1015625;1946.8359375;5737.2021484375;10575.09765625;14273.7666015625;60667.36328125
178;873.0264282226563;0.0;1575.6768798828125;26206.615234375;2238.4033203125;5798.27294921875;10585.9228515625;14568.8740234375;61846.34765625
179;796.3369750976563;0.2353329360485077;1424.9473876953125;25836.234375;1878.1229248046875;6066.419921875;10917.41796875;13790.0537109375;60709.40234375
180;825.6349487304688;0.0;1565.972900390625;26392.3203125;1694.55908203125;5899.365234375;10110.7373046875;14370.3681640625;60858.59375
181;1014.6156616210938;0.0;1444.3211669921875;25547.53515625;1777.3873291015625;6063.55615234375;10205.751953125;14804.982421875;60857.765625
182;887.0071411132813;0.0;1526.46435546875;25736.798828125;1674.751708984375;5868.45556640625;10026.150390625;14351.38671875;60070.52734375
183;883.3365478515625;0.0;1689.5478515625;25319.599609375;1857.0841064453125;5939.3583984375;9901.01953125;14068.7314453125;59658.47265625
184;921.9431762695313;0.0;1678.6380615234375;25464.017578125;1810.9931640625;6167.48095703125;10307.1494140625;14158.4384765625;60508.39453125
185;866.9124755859375;0.0;1490.8690185546875;24724.54296875;1849.9864501953125;5713.70458984375;10049.3818359375;14268.0419921875;58963.14453125
186;902.7083740234375;0.0;1538.5579833984375;24854.611328125;1702.349609375;5808.52001953125;9987.625;14965.2216796875;59759.23828125
187;672.7787475585938;0.0;1674.8431396484375;24558.37109375;1905.323974609375;5895.087890625;10197.46484375;14574.3642578125;59477.92578125
188;789.0126342773438;0.0;1507.7684326171875;24924.8203125;1910.8817138671875;5980.2080078125;10059.216796875;14769.6689453125;59941.296875
189;881.6969604492188;0.0;1588.18310546875;24928.67578125;1858.09912109375;6233.751953125;10549.673828125;14608.3779296875;60648.1015625
190;846.945068359375;0.0;1724.022705078125;25232.12890625;1929.959716796875;5826.5380859375;10343.4619140625;14591.365234375;60493.96875
191;804.7890625;0.0;1631.268310546875;25605.958984375;1857.1556396484375;6183.70361328125;10826.83984375;14459.5615234375;61368.8203125
192;880.7838745117188;0.0;1688.7078857421875;25174.431640625;1833.1142578125;6358.60986328125;10318.80078125;14723.642578125;60977.69140625
193;965.8589477539063;0.0;1646.3648681640625;24819.359375;1740.810546875;6461.64111328125;9699.7841796875;14490.623046875;59824.125
194;937.70458984375;0.0;1509.3416748046875;25592.029296875;1712.1365966796875;6307.32421875;9974.671875;14389.3359375;60422.1484375
195;991.29638671875;0.4706658720970154;1401.591064453125;24848.380859375;1708.2757568359375;6313.98583984375;10016.970703125;14450.8828125;59731.47265625
196;922.5170288085938;0.0;1562.1007080078125;24913.28515625;1649.1126708984375;6121.30615234375;9561.0927734375;14493.2255859375;59222.41796875
197;878.1815795898438;0.0;1498.2886962890625;24474.21875;1818.93896484375;6315.3740234375;9809.52734375;14429.75390625;59223.8984375
198;921.7254028320313;0.0;1217.949951171875;25499.955078125;1725.6868896484375;6376.83642578125;9953.36328125;14907.2177734375;60602.33984375
199;960.2645263671875;0.0;1348.7640380859375;25290.09765625;1762.161376953125;6086.92724609375;10423.4052734375;15151.1708984375;61022.375
200;1003.4331665039063;0.0;1598.0887451171875;24455.634765625;1720.9071044921875;6152.17041015625;10224.177734375;14801.677734375;59955.82421875
201;934.26708984375;0.0;1453.1690673828125;24755.76953125;1845.98583984375;6092.048828125;9721.880859375;14953.3896484375;59756.03515625
202;780.5442504882813;0.4706658720970154;1503.826416015625;25075.0625;1663.6409912109375;6013.16650390625;9953.5302734375;15276.9345703125;60266.640625
